customer_id,name,gender,start_date,end_date,membership_period,is_deleted,class_name,campaign_name,price,mean,median,max,min,routing_flg
HI100579,XXXXX,M,2017-09-01,2018-04-30 00:00:00,7,1,オールタイム,通常,10500,1.0,1.0,1,1,0
TS441989,XXXXX,M,2017-09-01,2018-06-30 00:00:00,9,1,ナイト,通常,6000,3.3333333333333335,4.0,4,2,0
HD471103,XXXXX,F,2017-09-01,2019-02-28 00:00:00,17,1,オールタイム,通常,10500,4.0,4.0,7,1,1
PL163921,XXXXX,F,2017-09-01,2018-12-31 00:00:00,15,1,ナイト,通常,6000,3.3333333333333335,3.0,6,1,1
TS989482,XXXXXX,M,2017-09-01,2019-02-28 00:00:00,17,1,オールタイム,通常,10500,4.909090909090909,6.0,8,1,1
HI551380,XXXXX,F,2017-09-01,2018-04-30 00:00:00,7,1,デイタイム,通常,7500,5.0,5.0,5,5,0
GD640316,XXXXXX,F,2017-09-01,2018-05-31 00:00:00,8,1,ナイト,通常,6000,2.0,2.0,3,1,0
HI864224,XXXX,M,2017-09-01,2018-05-31 00:00:00,8,1,デイタイム,通常,7500,2.5,2.5,3,2,0
IK077620,XXXXX,M,2017-09-01,2018-05-31 00:00:00,8,1,オールタイム,通常,10500,3.0,3.0,3,3,0
AS417696,XX,F,2017-09-01,2018-06-30 00:00:00,9,1,ナイト,通常,6000,2.0,1.0,4,1,0
HD541285,XXX,M,2017-09-01,2018-06-30 00:00:00,9,1,オールタイム,通常,10500,4.0,4.0,6,2,1
HD720343,XXXX,F,2017-09-01,2018-06-30 00:00:00,9,1,ナイト,通常,6000,3.0,4.0,4,1,0
PL191690,XXX,M,2017-09-01,2018-06-30 00:00:00,9,1,オールタイム,通常,10500,2.6666666666666665,3.0,4,1,0
OA804659,XXX,M,2017-09-01,2018-06-30 00:00:00,9,1,デイタイム,通常,7500,3.0,3.0,4,2,0
OA003684,XXXXX,M,2017-09-01,2018-06-30 00:00:00,9,1,デイタイム,通常,7500,4.0,4.0,5,3,0
PL855950,XX,M,2017-09-01,2018-06-30 00:00:00,9,1,オールタイム,通常,10500,4.0,5.0,5,2,1
AS543483,XXXXX,M,2017-09-01,2018-06-30 00:00:00,9,1,ナイト,通常,6000,2.6666666666666665,3.0,4,1,0
AS462883,XXXX,M,2017-09-01,2019-01-31 00:00:00,16,1,オールタイム,通常,10500,4.0,4.5,6,1,1
TS042707,XXX,F,2017-09-01,2018-07-31 00:00:00,10,1,デイタイム,通常,7500,3.0,3.0,4,2,0
AS428439,XXXXX,M,2017-09-01,2018-07-31 00:00:00,10,1,オールタイム,通常,10500,3.5,3.5,5,2,1
GD573130,XXXXX,F,2017-09-01,2018-05-31 00:00:00,8,1,ナイト,通常,6000,1.0,1.0,1,1,0
AS917021,XXXXX,F,2017-09-01,2018-05-31 00:00:00,8,1,オールタイム,通常,10500,2.0,2.0,3,1,0
AS931323,XXXXXX,M,2017-09-01,2018-05-31 00:00:00,8,1,ナイト,通常,6000,1.5,1.5,2,1,0
AS480037,XXXX,F,2017-09-01,2018-05-31 00:00:00,8,1,デイタイム,通常,7500,1.5,1.5,2,1,0
GD964685,XXX,M,2017-09-01,2019-02-28 00:00:00,17,1,ナイト,通常,6000,3.6363636363636362,4.0,8,1,1
OA030640,XXXXX,M,2017-09-01,2018-08-31 00:00:00,11,1,オールタイム,通常,10500,2.2,2.0,3,2,0
GD382390,XXX,F,2017-09-01,2019-01-31 00:00:00,16,1,デイタイム,通常,7500,4.4,4.0,7,2,1
OA584488,XXX,F,2017-09-01,2019-02-28 00:00:00,17,1,オールタイム,通常,10500,4.363636363636363,5.0,7,2,1
HD124235,XXXXX,M,2017-09-01,2018-11-30 00:00:00,14,1,オールタイム,通常,10500,2.5,2.5,4,1,0
IK149763,XXXXX,M,2017-09-01,,19,0,ナイト,通常,6000,5.25,5.0,8,2,1
GD065188,XX,M,2017-09-01,,19,0,オールタイム,通常,10500,6.333333333333333,6.5,9,3,1
HI388967,XXX,F,2017-09-01,,19,0,デイタイム,通常,7500,4.75,5.0,10,1,1
OA795599,XXXX,M,2017-09-01,2019-02-28 00:00:00,17,1,ナイト,通常,6000,3.6363636363636362,4.0,6,1,1
IK398825,XXX,M,2017-09-01,,19,0,ナイト,通常,6000,7.833333333333333,8.0,11,5,1
PL113746,XXXX,M,2017-09-01,2018-09-30 00:00:00,12,1,オールタイム,通常,10500,3.3333333333333335,2.5,8,1,1
HI506119,XXX,M,2017-09-01,2018-09-30 00:00:00,12,1,オールタイム,通常,10500,3.5,3.5,5,2,1
PL920204,XXXXX,M,2017-09-01,2018-09-30 00:00:00,12,1,オールタイム,通常,10500,3.0,3.0,4,2,0
PL749842,XXXX,F,2017-09-01,2018-09-30 00:00:00,12,1,デイタイム,通常,7500,3.5,3.5,5,2,1
TS966353,XXXX,F,2017-09-01,,19,0,デイタイム,通常,7500,6.0,6.5,10,2,1
IK011787,XXXX,F,2017-09-01,2018-08-31 00:00:00,11,1,デイタイム,通常,7500,1.8,1.0,4,1,0
IK727029,XXXX,M,2017-09-01,2018-09-30 00:00:00,12,1,ナイト,通常,6000,2.6666666666666665,3.0,4,1,0
GD149816,XXXXX,M,2017-09-01,2018-09-30 00:00:00,12,1,オールタイム,通常,10500,3.3333333333333335,3.0,7,1,0
GD155364,XXXXXX,M,2017-09-01,2018-09-30 00:00:00,12,1,ナイト,通常,6000,3.6666666666666665,3.5,5,3,0
GD574697,XXXXXX,M,2017-09-01,2018-08-31 00:00:00,11,1,オールタイム,通常,10500,2.0,2.0,3,1,0
TS560274,XXXX,F,2017-09-01,2018-08-31 00:00:00,11,1,デイタイム,通常,7500,2.2,2.0,3,1,0
PL335953,XXXX,F,2017-09-01,2018-08-31 00:00:00,11,1,デイタイム,通常,7500,2.6,3.0,4,1,1
PL987832,XXXX,F,2017-09-01,2018-08-31 00:00:00,11,1,ナイト,通常,6000,2.6,3.0,4,1,0
TS842808,XXX,M,2017-09-01,2018-08-31 00:00:00,11,1,オールタイム,通常,10500,3.8,4.0,5,2,0
PL435064,XXXX,F,2017-09-01,,19,0,オールタイム,通常,10500,6.5,6.0,11,3,1
AS136184,XXXX,M,2017-09-01,,19,0,ナイト,通常,6000,6.083333333333333,6.5,9,2,1
IK750625,XX,M,2017-09-01,,19,0,ナイト,通常,6000,6.166666666666667,6.0,9,4,1
PL229628,XXX,F,2017-10-01,2018-07-31 00:00:00,9,1,オールタイム,通常,10500,3.75,4.0,5,2,1
OA955088,XXXXXX,M,2017-10-01,2018-08-31 00:00:00,10,1,ナイト,通常,6000,2.8,2.0,5,1,0
HD333544,XX,M,2017-10-01,2018-07-31 00:00:00,9,1,オールタイム,通常,10500,3.25,3.0,6,1,1
HI168292,XX,M,2017-10-01,2018-07-31 00:00:00,9,1,ナイト,通常,6000,3.5,3.5,5,2,0
PL483945,XXX,M,2017-10-01,2018-10-31 00:00:00,12,1,オールタイム,通常,10500,3.4285714285714284,4.0,5,1,1
PL907455,XXX,F,2017-10-01,2018-10-31 00:00:00,12,1,デイタイム,通常,7500,3.7142857142857144,4.0,6,1,1
OA296415,XXXX,M,2017-10-01,2018-10-31 00:00:00,12,1,ナイト,通常,6000,3.4285714285714284,4.0,5,1,0
GD462611,XXXX,F,2017-10-01,2018-10-31 00:00:00,12,1,デイタイム,通常,7500,3.4285714285714284,3.0,5,2,1
HI412057,XXXXXX,F,2017-10-01,2018-10-31 00:00:00,12,1,オールタイム,通常,10500,2.2857142857142856,2.0,4,1,0
HI755349,XXXXX,F,2017-10-01,2018-08-31 00:00:00,10,1,デイタイム,通常,7500,2.2,2.0,4,1,0
OA309867,XXXX,M,2017-10-01,,18,0,デイタイム,通常,7500,6.583333333333333,6.5,9,4,1
AS588076,XXXX,M,2017-10-01,,18,0,ナイト,通常,6000,5.75,5.5,11,3,1
HD134433,XXXXXX,M,2017-10-01,2018-07-31 00:00:00,9,1,オールタイム,通常,10500,3.5,4.0,5,1,0
IK783574,XXXX,M,2017-10-01,2018-07-31 00:00:00,9,1,ナイト,通常,6000,2.5,3.0,3,1,0
HI486531,XXXX,F,2017-10-01,,18,0,ナイト,通常,6000,6.5,6.0,9,3,1
HI061526,XXXXX,M,2017-10-01,2018-07-31 00:00:00,9,1,ナイト,通常,6000,2.25,2.5,3,1,0
TS972175,XXXXX,M,2017-10-01,,18,0,ナイト,通常,6000,6.166666666666667,6.0,9,3,1
AS157629,XXXX,F,2017-10-01,2018-08-31 00:00:00,10,1,ナイト,通常,6000,3.2,3.0,6,2,1
OA076062,XXXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.583333333333333,7.0,10,4,1
HD478215,XXXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.583333333333333,6.5,10,4,1
IK187041,XXXXX,F,2017-10-01,,18,0,オールタイム,通常,10500,5.916666666666667,6.5,8,2,1
HI349563,XXXXX,F,2017-10-01,,18,0,オールタイム,通常,10500,6.916666666666667,7.0,9,4,1
GD968549,XXXXX,F,2017-10-01,2018-09-30 00:00:00,11,1,オールタイム,通常,10500,3.3333333333333335,4.0,4,2,1
IK514038,XXXXX,M,2017-10-01,2018-09-30 00:00:00,11,1,ナイト,通常,6000,3.1666666666666665,4.0,4,1,1
PL856333,XXXXX,F,2017-10-01,,18,0,オールタイム,通常,10500,5.666666666666667,5.5,8,4,1
HD691471,XXXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.416666666666667,6.0,10,4,1
AS886138,XXXXX,M,2017-10-01,,18,0,デイタイム,通常,7500,6.666666666666667,6.5,10,4,1
AS963520,XXXXXX,M,2017-10-01,,18,0,ナイト,通常,6000,6.833333333333333,6.5,9,5,1
AS929382,XX,M,2017-10-01,2018-09-30 00:00:00,11,1,オールタイム,通常,10500,1.8333333333333333,1.0,4,1,0
GD728833,XXXXX,M,2017-10-01,2018-07-31 00:00:00,9,1,オールタイム,通常,10500,3.0,3.0,4,2,0
TS634630,XXXXX,M,2017-10-01,2018-08-31 00:00:00,10,1,オールタイム,通常,10500,1.8,2.0,3,1,0
AS237205,XX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.416666666666667,7.0,9,3,1
OA182166,XXXX,F,2017-10-01,,18,0,オールタイム,通常,10500,5.916666666666667,6.5,9,1,1
TS784450,XXX,F,2017-10-01,,18,0,ナイト,通常,6000,6.583333333333333,6.5,9,4,1
PL499733,XXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.166666666666667,6.0,11,3,1
OA241695,XXXXX,M,2017-10-01,,18,0,ナイト,通常,6000,6.416666666666667,6.0,9,4,1
PL374717,XXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.25,6.0,10,3,1
HD759692,XXXXX,F,2017-10-01,,18,0,ナイト,通常,6000,7.0,7.5,8,5,1
GD110372,XXXXXX,F,2017-10-01,,18,0,ナイト,通常,6000,6.5,6.5,9,4,1
HD988129,XXXX,M,2017-10-01,,18,0,ナイト,通常,6000,6.083333333333333,6.0,8,4,1
TS615394,XXXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.666666666666667,7.0,9,4,1
TS428494,XXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.583333333333333,6.5,10,3,1
AS699883,XXXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.5,6.5,9,4,1
OA764380,XXX,M,2017-10-01,,18,0,ナイト,通常,6000,6.416666666666667,5.0,12,4,1
TS439348,XXXX,F,2017-10-01,,18,0,オールタイム,通常,10500,6.0,6.5,7,2,1
HI263602,XXXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,5.916666666666667,6.0,9,3,1
OA538627,XXX,F,2017-10-01,,18,0,オールタイム,通常,10500,6.25,6.5,9,3,1
OA297910,XXXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,7.333333333333333,8.0,10,4,1
OA144483,XXXXX,M,2017-10-01,,18,0,ナイト,通常,6000,5.25,5.0,8,2,1
HD722558,XXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.75,6.5,11,5,1
HI893036,XXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.5,6.5,11,4,1
PL572723,XX,M,2017-10-01,,18,0,ナイト,通常,6000,6.166666666666667,5.5,10,3,1
OA358651,XXXXX,F,2017-10-01,,18,0,オールタイム,通常,10500,5.833333333333333,6.5,9,2,1
OA375793,XXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.75,7.0,9,4,1
AS632327,XXXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.333333333333333,6.5,8,4,1
AS019860,XXXXXX,F,2017-10-01,,18,0,ナイト,通常,6000,6.083333333333333,6.0,9,4,1
GD198467,XX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.083333333333333,6.0,8,3,1
IK822921,XXXX,F,2017-10-01,,18,0,オールタイム,通常,10500,6.416666666666667,6.0,11,3,1
IK671472,XXXX,F,2017-10-01,,18,0,ナイト,通常,6000,6.416666666666667,6.5,10,3,1
HD369528,XXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.083333333333333,6.5,8,4,1
HD333051,XXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.083333333333333,6.0,9,3,1
IK601294,XXXX,F,2017-10-01,2018-06-30 00:00:00,8,1,デイタイム,通常,7500,3.6666666666666665,4.0,5,2,0
TS722134,XXX,M,2017-10-01,2018-06-30 00:00:00,8,1,オールタイム,通常,10500,4.0,4.0,4,4,1
HD294856,XXXX,M,2017-10-01,2018-06-30 00:00:00,8,1,ナイト,通常,6000,2.6666666666666665,2.0,5,1,0
OA652642,XX,F,2017-10-01,2018-06-30 00:00:00,8,1,デイタイム,通常,7500,4.0,4.0,6,2,1
HD649306,XXXXX,M,2017-10-01,2018-06-30 00:00:00,8,1,オールタイム,通常,10500,2.3333333333333335,2.0,3,2,0
OA805868,XXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.5,6.0,10,5,1
HI981240,XXXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.916666666666667,7.0,10,5,1
AS997107,XXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,5.916666666666667,6.0,9,2,1
GD139130,XXXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,7.083333333333333,7.0,9,4,1
PL597901,XXXX,F,2017-10-01,2018-05-31 00:00:00,7,1,デイタイム,通常,7500,4.5,4.5,6,3,1
IK641037,XXXX,F,2017-10-01,2018-05-31 00:00:00,7,1,デイタイム,通常,7500,2.0,2.0,2,2,0
GD080608,XXXX,F,2017-10-01,,18,0,ナイト,通常,6000,6.166666666666667,6.0,9,3,1
OA666190,XXXXXX,F,2017-10-01,2018-05-31 00:00:00,7,1,デイタイム,通常,7500,3.5,3.5,4,3,0
PL366184,XXX,M,2017-10-01,2018-05-31 00:00:00,7,1,ナイト,通常,6000,2.5,2.5,4,1,0
HI889198,XXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.333333333333333,6.0,9,3,1
IK102382,XXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.416666666666667,6.5,10,2,1
IK699513,XXXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.333333333333333,6.0,11,3,1
HI321252,XXXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.666666666666667,6.5,9,5,1
GD881679,XXXXX,M,2017-10-01,2018-04-30 00:00:00,6,1,ナイト,通常,6000,2.0,2.0,2,2,0
GD600460,XXXX,M,2017-10-01,2018-04-30 00:00:00,6,1,ナイト,通常,6000,1.0,1.0,1,1,0
TS018265,XXXX,M,2017-10-01,2018-04-30 00:00:00,6,1,オールタイム,通常,10500,2.0,2.0,2,2,0
HI142725,XXXX,M,2017-10-01,2018-04-30 00:00:00,6,1,オールタイム,通常,10500,2.0,2.0,2,2,0
HD561337,XXXXX,M,2017-10-01,2018-04-30 00:00:00,6,1,オールタイム,通常,10500,2.0,2.0,2,2,0
PL989164,XXXXXX,F,2017-10-01,2018-04-30 00:00:00,6,1,ナイト,通常,6000,2.0,2.0,2,2,0
OA948852,XXXXX,F,2017-10-01,2018-05-31 00:00:00,7,1,オールタイム,通常,10500,3.0,3.0,4,2,1
OA545330,XXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.166666666666667,6.0,11,2,1
IK133578,XXXXX,F,2017-10-01,2018-06-30 00:00:00,8,1,ナイト,通常,6000,2.6666666666666665,3.0,3,2,0
HI886725,XXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.166666666666667,7.0,9,3,1
HD725527,XXXXX,M,2017-10-01,2019-01-31 00:00:00,15,1,オールタイム,通常,10500,3.8,3.5,7,1,1
GD946202,XXXXX,F,2017-10-01,2019-02-28 00:00:00,16,1,デイタイム,通常,7500,4.181818181818182,4.0,7,3,1
GD844529,XXX,F,2017-10-01,2019-01-31 00:00:00,15,1,デイタイム,通常,7500,4.1,4.5,8,1,1
HD727632,XXXXX,M,2017-10-01,,18,0,オールタイム,通常,10500,6.583333333333333,6.5,9,4,1
PL356645,XXXXX,F,2017-10-01,2019-01-31 00:00:00,15,1,デイタイム,通常,7500,3.6,3.0,6,1,1
PL214225,XXXX,F,2017-10-01,,18,0,デイタイム,通常,7500,6.666666666666667,7.0,9,1,1
HI394229,XXXXX,F,2017-10-01,2019-02-28 00:00:00,16,1,デイタイム,通常,7500,4.181818181818182,4.0,6,2,1
AS873051,XXXXX,F,2017-10-01,2018-12-31 00:00:00,14,1,ナイト,通常,6000,4.222222222222222,4.0,6,2,1
HD314081,XXXX,F,2017-10-01,,18,0,ナイト,通常,6000,7.333333333333333,7.5,10,5,1
TS019328,XXXX,F,2017-11-01,2019-02-28 00:00:00,15,1,オールタイム,通常,10500,3.727272727272727,4.0,7,1,1
TS932607,XXXXX,M,2017-11-01,2018-06-30 00:00:00,7,1,ナイト,通常,6000,3.3333333333333335,3.0,5,2,0
HI442697,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.583333333333333,7.0,10,4,1
HD012845,XXXXX,F,2017-11-01,2018-09-30 00:00:00,10,1,デイタイム,通常,7500,3.0,3.0,5,2,0
AS169823,XX,M,2017-11-01,2018-06-30 00:00:00,7,1,オールタイム,通常,10500,3.0,3.0,4,2,1
GD868574,XXXX,M,2017-11-01,2018-08-31 00:00:00,9,1,ナイト,通常,6000,2.4,3.0,3,1,0
OA039044,XXXXX,F,2017-11-01,2018-09-30 00:00:00,10,1,オールタイム,通常,10500,3.0,3.0,4,2,0
OA571994,XXXXXX,F,2017-11-01,2018-06-30 00:00:00,7,1,オールタイム,通常,10500,1.6666666666666667,1.0,3,1,0
IK823588,XXXX,F,2017-11-01,2019-03-31 00:00:00,16,1,オールタイム,通常,10500,4.166666666666667,4.0,7,1,1
GD434239,XXXXX,M,2017-11-01,2018-06-30 00:00:00,7,1,ナイト,通常,6000,3.3333333333333335,3.0,4,3,0
GD536257,XX,M,2017-11-01,2018-06-30 00:00:00,7,1,ナイト,通常,6000,2.3333333333333335,2.0,4,1,0
TS468480,XX,M,2017-11-01,2018-07-31 00:00:00,8,1,ナイト,通常,6000,2.75,2.5,4,2,0
OA041099,XXXXX,F,2017-11-01,2018-07-31 00:00:00,8,1,デイタイム,通常,7500,2.5,2.5,3,2,0
PL297992,XXXXX,M,2017-11-01,2018-07-31 00:00:00,8,1,オールタイム,通常,10500,3.25,3.0,5,2,0
GD574177,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.333333333333333,7.0,9,4,1
GD614242,XXXXX,M,2017-11-01,2018-07-31 00:00:00,8,1,オールタイム,通常,10500,3.75,4.0,6,1,0
HI964680,XXXX,F,2017-11-01,,17,0,オールタイム,通常,10500,5.916666666666667,6.0,8,4,1
PL573375,XXXX,M,2017-11-01,,17,0,ナイト,通常,6000,7.166666666666667,7.0,10,5,1
TS243124,XXXXX,M,2017-11-01,2018-07-31 00:00:00,8,1,オールタイム,通常,10500,2.0,2.0,3,1,0
AS512827,XXXXX,M,2017-11-01,2018-07-31 00:00:00,8,1,オールタイム,通常,10500,2.75,3.0,4,1,0
IK254439,XXXXX,M,2017-11-01,,17,0,ナイト,通常,6000,6.0,6.0,9,3,1
GD672003,XXXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,5.166666666666667,5.5,7,2,1
HD079011,XXXXX,F,2017-11-01,2019-02-28 00:00:00,15,1,オールタイム,通常,10500,4.636363636363637,5.0,6,1,1
GD671138,XXXX,M,2017-11-01,2018-08-31 00:00:00,9,1,ナイト,通常,6000,2.2,2.0,4,1,0
GD585679,XXXXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.333333333333333,6.5,8,3,1
IK061665,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,7.666666666666667,7.5,12,5,1
TS600511,XX,M,2017-11-01,,17,0,オールタイム,通常,10500,7.0,7.0,9,4,1
GD341063,XXXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,7.333333333333333,8.0,9,4,1
GD366297,XXXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,7.083333333333333,7.0,10,5,1
OA570624,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,7.333333333333333,7.5,10,3,1
PL865678,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.916666666666667,6.5,10,5,1
HD765436,XXX,F,2017-11-01,,17,0,デイタイム,通常,7500,7.083333333333333,7.0,9,5,1
AS636570,XXXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.25,7.0,9,3,1
IK633711,XXXX,F,2017-11-01,,17,0,ナイト,通常,6000,6.0,5.5,10,4,1
OA316605,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.25,6.0,9,4,1
OA510985,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.666666666666667,7.0,8,5,1
AS649439,XXX,M,2017-11-01,,17,0,ナイト,通常,6000,6.0,5.5,10,4,1
HI969539,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.833333333333333,6.5,11,4,1
PL843204,XXXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,5.75,5.5,9,3,1
TS277035,XXXXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.583333333333333,7.0,9,3,1
TS794667,XX,M,2017-11-01,2019-02-28 00:00:00,15,1,オールタイム,通常,10500,4.181818181818182,4.0,7,1,1
OA214272,XXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.833333333333333,7.0,10,4,1
HI728754,XXXX,M,2017-11-01,,17,0,ナイト,通常,6000,5.833333333333333,6.0,8,4,1
IK379208,XXXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.583333333333333,7.0,9,3,1
TS760331,XXX,M,2017-11-01,2018-08-31 00:00:00,9,1,ナイト,通常,6000,3.4,3.0,6,1,1
OA104710,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.833333333333333,7.0,11,4,1
IK146888,XXXX,M,2017-11-01,2018-08-31 00:00:00,9,1,ナイト,通常,6000,2.0,2.0,4,1,1
HD807553,XXXXX,F,2017-11-01,2018-08-31 00:00:00,9,1,オールタイム,通常,10500,3.0,4.0,4,1,0
AS070625,XXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.0,6.5,9,3,1
TS554434,XXX,M,2017-11-01,2019-01-31 00:00:00,14,1,ナイト,通常,6000,4.3,4.5,8,1,1
TS871110,XXXXX,M,2017-11-01,,17,0,ナイト,通常,6000,6.916666666666667,7.0,9,4,1
PL340906,XXXX,M,2017-11-01,2018-08-31 00:00:00,9,1,オールタイム,通常,10500,1.8,1.0,3,1,0
TS365322,XXXXX,F,2017-11-01,,17,0,オールタイム,通常,10500,6.5,7.0,9,4,1
HD822984,XXXXX,F,2017-11-01,2019-02-28 00:00:00,15,1,オールタイム,通常,10500,4.454545454545454,4.0,8,2,1
HD623640,XX,M,2017-11-01,,17,0,デイタイム,通常,7500,6.583333333333333,6.5,9,4,1
PL042341,XXXXX,M,2017-11-01,,17,0,ナイト,通常,6000,5.833333333333333,6.0,9,1,1
AS548544,XXXX,F,2017-11-01,,17,0,オールタイム,通常,10500,6.083333333333333,5.5,9,2,1
HI088281,XXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.083333333333333,6.5,8,3,1
PL857529,XXX,M,2017-11-01,,17,0,ナイト,通常,6000,6.666666666666667,6.5,10,4,1
HD156305,XXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,7.333333333333333,7.0,10,6,1
GD172092,XXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.25,6.5,9,1,1
AS412668,XXX,F,2017-11-01,,17,0,オールタイム,通常,10500,7.0,7.0,10,4,1
TS012757,XX,F,2017-11-01,,17,0,ナイト,通常,6000,6.833333333333333,7.0,10,5,1
PL558375,XXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.25,6.0,9,5,1
HI878806,XXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.583333333333333,6.5,9,5,1
HD321813,XXX,F,2017-11-01,2018-11-30 00:00:00,12,1,デイタイム,通常,7500,3.625,3.0,9,1,1
OA406772,XXXX,M,2017-11-01,2018-11-30 00:00:00,12,1,デイタイム,通常,7500,4.125,3.5,7,3,1
OA052852,XXXXX,M,2017-11-01,2018-11-30 00:00:00,12,1,デイタイム,通常,7500,4.125,3.5,7,3,1
HI637811,XXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.333333333333333,6.0,10,1,1
PL430333,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.083333333333333,6.0,8,5,1
HI107999,XX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.5,7.0,10,3,1
GD701512,XXXXX,M,2017-11-01,2018-11-30 00:00:00,12,1,オールタイム,通常,10500,3.75,4.0,6,2,1
TS682265,XXXX,M,2017-11-01,,17,0,ナイト,通常,6000,7.0,7.0,9,4,1
TS758130,XX,F,2017-11-01,2018-05-31 00:00:00,6,1,デイタイム,通常,7500,2.0,2.0,3,1,0
HI373091,XXXX,F,2017-11-01,2018-05-31 00:00:00,6,1,デイタイム,通常,7500,3.5,3.5,4,3,0
HD055792,XXXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,5.75,5.5,9,3,1
HI664739,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,6.166666666666667,6.5,9,3,1
GD332587,XXXXX,F,2017-11-01,2018-05-31 00:00:00,6,1,デイタイム,通常,7500,1.0,1.0,1,1,0
HD801142,XXXXX,M,2017-11-01,2018-05-31 00:00:00,6,1,オールタイム,通常,10500,2.0,2.0,2,2,0
PL221756,XXX,M,2017-11-01,2019-03-31 00:00:00,16,1,ナイト,通常,6000,4.166666666666667,4.5,7,1,1
HI501312,XXX,M,2017-11-01,2018-05-31 00:00:00,6,1,デイタイム,通常,7500,3.5,3.5,4,3,1
OA697065,XXXXX,F,2017-11-01,2018-05-31 00:00:00,6,1,デイタイム,通常,7500,1.5,1.5,2,1,0
TS493191,XX,F,2017-11-01,,17,0,ナイト,通常,6000,6.75,6.0,9,4,1
TS132003,XX,F,2017-11-01,,17,0,デイタイム,通常,7500,6.083333333333333,6.5,9,1,1
HD245568,XXXXX,F,2017-11-01,,17,0,デイタイム,通常,7500,7.166666666666667,7.5,11,4,1
HD768386,XXXX,M,2017-11-01,2018-11-30 00:00:00,12,1,ナイト,通常,6000,3.5,3.5,6,1,1
TS093380,XXX,F,2017-11-01,,17,0,オールタイム,通常,10500,6.583333333333333,6.0,10,3,1
GD788422,XXXX,M,2017-11-01,,17,0,ナイト,通常,6000,5.916666666666667,5.5,9,3,1
PL023132,XXXX,M,2017-11-01,,17,0,オールタイム,通常,10500,5.833333333333333,6.0,8,3,1
TS919144,XXX,M,2017-11-01,2018-10-31 00:00:00,11,1,ナイト,通常,6000,2.7142857142857144,3.0,4,1,1
